fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
183,Pensioenkring 2 (Stap),2025,deelnemers_pensioengerechtigd,,1756,gevuld,5,Pensioengerechtigden 1.756 1.619
183,Pensioenkring 2 (Stap),2025,deelnemers_totaal,,8735,gevuld,5,Totaal 8.735 8.815
183,Pensioenkring 2 (Stap),2024,nominale_dekkingsgraad_pct,,117.4,gevuld,5,"Feitelijke dekkingsgraad 127,8% 117,4%"
183,Pensioenkring 2 (Stap),2024,rente_afdekking_pct,70.6,70.0,afwijking_2024,32,"Gedurende 2025 is de strategische mate van afdekking van het renterisico verhoogd van 70,0% naar 85,0%."
183,Pensioenkring 2 (Stap),2024,aum_euro_bn,0.879,0.986729,afwijking_2024,63,Beleggingen voor risico Multi-client Pensioenkring 2 961.065 986.729 (bedragen x € 1.000)
184,Pensioenkring AON (Stap),2025,nominale_dekkingsgraad_pct,,162.8,gevuld,5,"Feitelijke dekkingsgraad 162,8% 145,6%"
184,Pensioenkring AON (Stap),2024,nominale_dekkingsgraad_pct,,145.6,gevuld,5,"Feitelijke dekkingsgraad 162,8% 145,6%"
185,Pensioenkring Astellas (Stap),2025,beleggingsrendement_pct,0.3,0.1,vervangen,5,"Beleggingsrendement risico pensioenkring 0,1% 8,6%"
185,Pensioenkring Astellas (Stap),2025,beleidsdekkingsgraad_pct,132.3,133.4,vervangen,5,"Beleidsdekkingsgraad 133,4% 125,6%"
185,Pensioenkring Astellas (Stap),2025,nominale_dekkingsgraad_pct,,140.2,gevuld,5,"Feitelijke dekkingsgraad 140,2% 123,6%"
185,Pensioenkring Astellas (Stap),2025,reele_dekkingsgraad_pct,,97.9,gevuld,22,"Reële dekkingsgraad 97,9 94,4"
185,Pensioenkring Astellas (Stap),2025,vereiste_dekkingsgraad_pct,119.0,119.3,vervangen,5,"Vereiste dekkingsgraad 119,3% 118,4%"
185,Pensioenkring Astellas (Stap),2025,aum_euro_bn,0.48,0.501943,ter_beoordeling,60,Beleggingen voor risico Pensioenkring Astellas 501.943 481.217 (bedragen x € 1.000)
185,Pensioenkring Astellas (Stap),2025,deelnemers_actief,,676,gevuld,5,Actieven en arbeidsongeschikten 676 681
185,Pensioenkring Astellas (Stap),2025,deelnemers_slapers,,1022,gevuld,5,Gewezen deelnemers 1.022 1.014
185,Pensioenkring Astellas (Stap),2025,deelnemers_pensioengerechtigd,,408,gevuld,5,Pensioengerechtigden 408 377
185,Pensioenkring Astellas (Stap),2025,deelnemers_totaal,,2106,gevuld,5,Totaal 2.106 2.072
185,Pensioenkring Astellas (Stap),2024,beleggingsrendement_pct,8.4,8.6,afwijking_2024,5,"Beleggingsrendement risico pensioenkring 0,1% 8,6%"
185,Pensioenkring Astellas (Stap),2024,nominale_dekkingsgraad_pct,,123.6,gevuld,5,"Feitelijke dekkingsgraad 140,2% 123,6%"
185,Pensioenkring Astellas (Stap),2024,reele_dekkingsgraad_pct,,94.4,gevuld,22,"Reële dekkingsgraad 97,9 94,4"
185,Pensioenkring Astellas (Stap),2024,deelnemers_actief,,681,gevuld,5,Actieven en arbeidsongeschikten 676 681
185,Pensioenkring Astellas (Stap),2024,deelnemers_slapers,,1014,gevuld,5,Gewezen deelnemers 1.022 1.014
185,Pensioenkring Astellas (Stap),2024,deelnemers_pensioengerechtigd,,377,gevuld,5,Pensioengerechtigden 408 377
185,Pensioenkring Astellas (Stap),2024,deelnemers_totaal,,2072,gevuld,5,Totaal 2.106 2.072
186,Pensioenkring Ballast Nedam (Stap),2025,nominale_dekkingsgraad_pct,,134.1,gevuld,5,"Feitelijke dekkingsgraad 134,1% 121,3%"
186,Pensioenkring Ballast Nedam (Stap),2025,reele_dekkingsgraad_pct,,97.7,gevuld,21,"Reële dekkingsgraad 97,7 93,8"
186,Pensioenkring Ballast Nedam (Stap),2024,nominale_dekkingsgraad_pct,,121.3,gevuld,5,"Feitelijke dekkingsgraad 134,1% 121,3%"
186,Pensioenkring Ballast Nedam (Stap),2024,reele_dekkingsgraad_pct,,93.8,gevuld,21,"Reële dekkingsgraad 97,7 93,8"
186,Pensioenkring Ballast Nedam (Stap),2024,aum_euro_bn,1.001,1.034492,afwijking_2024,60,Beleggingen voor risico Pensioenkring Ballast Nedam (bedragen x € 1.000) 990.944 1.034.492
187,Pensioenkring CRH (Hnp),2025,beleggingsrendement_pct,-1.8,-2.03,vervangen,16,"Beleggingsrendement (in %) -2,03%"
187,Pensioenkring CRH (Hnp),2025,nominale_dekkingsgraad_pct,,134.2,gevuld,15,"Aanwezige dekkingsgraad (in %) 134,2%"
187,Pensioenkring CRH (Hnp),2025,reele_dekkingsgraad_pct,,88.6,gevuld,15,"Reële dekkingsgraad (in %) 88,6%"
187,Pensioenkring CRH (Hnp),2025,rente_afdekking_pct,75.4,72.7,ter_beoordeling,210,"De feitelĳke renteafdekking per ultimo 2025 bedroeg 72,7%"
187,Pensioenkring CRH (Hnp),2025,aum_euro_bn,0.925,0.835227,ter_beoordeling,15,Totaal beleggingen 835.227 (duizenden euro's)
187,Pensioenkring CRH (Hnp),2025,deelnemers_actief,,1007,gevuld,15,Aantal actieve deelnemers 1.007
187,Pensioenkring CRH (Hnp),2025,deelnemers_slapers,,9243,gevuld,15,Aantal gewezen deelnemers 9.243
187,Pensioenkring CRH (Hnp),2025,deelnemers_pensioengerechtigd,,2060,gevuld,15,Aantal pensioengerechtigden 2.060
187,Pensioenkring CRH (Hnp),2025,deelnemers_totaal,729,12310,vervangen,15,12.310 (totaalregel onder aantal deelnemers)
188,Pensioenkring GE Nederland (Stap),2025,beleggingsrendement_pct,-2.4,-2.7,vervangen,5,"Beleggingsrendement risico pensioenkring -2,7% 8,3% 14,2% (kop 2025 2024 2023 2022 2021)"
188,Pensioenkring GE Nederland (Stap),2025,beleidsdekkingsgraad_pct,149.4,149.6,vervangen,5,"Beleidsdekkingsgraad 149,6% 140,3% 138,3%"
188,Pensioenkring GE Nederland (Stap),2025,nominale_dekkingsgraad_pct,,163.5,gevuld,5,"Feitelijke dekkingsgraad 163,5% 140,7% 135,9%"
188,Pensioenkring GE Nederland (Stap),2025,reele_dekkingsgraad_pct,,106.3,gevuld,24,"Reële dekkingsgraad 106,3 102,5"
188,Pensioenkring GE Nederland (Stap),2025,vereiste_dekkingsgraad_pct,125.2,125.0,vervangen,5,"Vereiste dekkingsgraad 125,0% 125,1% 126,0%"
188,Pensioenkring GE Nederland (Stap),2025,aum_euro_bn,0.672,0.686465,ter_beoordeling,63,Balans (bedragen x € 1.000) Beleggingen voor risico Pensioenkring GE Nederland 686.465 / 674.488
188,Pensioenkring GE Nederland (Stap),2024,beleidsdekkingsgraad_pct,140.1,140.3,afwijking_2024,5,"Beleidsdekkingsgraad 149,6% 140,3% 138,3%"
188,Pensioenkring GE Nederland (Stap),2024,nominale_dekkingsgraad_pct,,140.7,gevuld,5,"Feitelijke dekkingsgraad 163,5% 140,7% 135,9%"
188,Pensioenkring GE Nederland (Stap),2024,reele_dekkingsgraad_pct,,102.5,gevuld,24,"Reële dekkingsgraad 106,3 102,5"
188,Pensioenkring GE Nederland (Stap),2024,vereiste_dekkingsgraad_pct,125.3,125.1,afwijking_2024,5,"Vereiste dekkingsgraad 125,0% 125,1% 126,0%"
189,Pensioenkring OWASE (Hnp),2025,beleggingsrendement_pct,-2.2,-2.5,vervangen,18,"Beleggingsrendement (in %) -2,50% 8,89%"
189,Pensioenkring OWASE (Hnp),2025,nominale_dekkingsgraad_pct,,136.5,gevuld,17,"Aanwezige dekkingsgraad (in %) 136,5% 128,0%"
189,Pensioenkring OWASE (Hnp),2025,reele_dekkingsgraad_pct,,99.8,gevuld,18,"Reële dekkingsgraad (in %) 99,8% 98,6%"
189,Pensioenkring OWASE (Hnp),2025,rente_afdekking_pct,101.2,102.7,ter_beoordeling,239,"De feitelĳke afdekking per ultimo 2025 bedroeg 102,7%"
189,Pensioenkring OWASE (Hnp),2025,aum_euro_bn,0.974,0.924402,ter_beoordeling,18,Totaal beleggingen 924.402 1.005.534 (x EUR 1.000)
189,Pensioenkring OWASE (Hnp),2025,deelnemers_actief,,1326,gevuld,17,Actieve deelnemers 1.326 1.276
189,Pensioenkring OWASE (Hnp),2025,deelnemers_slapers,,1627,gevuld,17,Gewezen deelnemers 1.627 1.601
189,Pensioenkring OWASE (Hnp),2025,deelnemers_pensioengerechtigd,,1808,gevuld,17,Pensioengerechtigden 1.808 1.768
189,Pensioenkring OWASE (Hnp),2025,deelnemers_totaal,,4761,gevuld,17,4.761 4.645
189,Pensioenkring OWASE (Hnp),2024,beleggingsrendement_pct,8.7,8.89,afwijking_2024,18,"Beleggingsrendement (in %) -2,50% 8,89%"
189,Pensioenkring OWASE (Hnp),2024,nominale_dekkingsgraad_pct,,128.0,gevuld,17,"Aanwezige dekkingsgraad (in %) 136,5% 128,0%"
189,Pensioenkring OWASE (Hnp),2024,reele_dekkingsgraad_pct,,98.6,gevuld,18,"Reële dekkingsgraad (in %) 99,8% 98,6%"
189,Pensioenkring OWASE (Hnp),2024,vereiste_dekkingsgraad_pct,118.1,118.3,afwijking_2024,17,"Vereiste dekkingsgraad (in %) 118,3% 118,3%"
189,Pensioenkring OWASE (Hnp),2024,deelnemers_actief,,1276,gevuld,17,Actieve deelnemers 1.326 1.276
189,Pensioenkring OWASE (Hnp),2024,deelnemers_slapers,,1601,gevuld,17,Gewezen deelnemers 1.627 1.601
189,Pensioenkring OWASE (Hnp),2024,deelnemers_pensioengerechtigd,,1768,gevuld,17,Pensioengerechtigden 1.808 1.768
189,Pensioenkring OWASE (Hnp),2024,deelnemers_totaal,,4645,gevuld,17,4.761 4.645
190,Pensioenkring PepsiCo (Hnp),2025,nominale_dekkingsgraad_pct,,122.1,gevuld,19,"Aanwezige dekkingsgraad (in %) 122,1% 114,4%"
190,Pensioenkring PepsiCo (Hnp),2025,reele_dekkingsgraad_pct,,82.5,gevuld,19,"Reële dekkingsgraad (in %) 82,5% 84,5%"
190,Pensioenkring PepsiCo (Hnp),2025,rente_afdekking_pct,104.0,102.4,ter_beoordeling,269,"De feitelĳke renteafdekking per ultimo 2025 bedroeg 102,4%"
190,Pensioenkring PepsiCo (Hnp),2025,aum_euro_bn,0.279,0.260363,ter_beoordeling,20,Totaal beleggingen 260.363 300.428 (x EUR 1.000)
190,Pensioenkring PepsiCo (Hnp),2025,deelnemers_actief,,466,gevuld,19,Aantal actieve deelnemers 466 489
190,Pensioenkring PepsiCo (Hnp),2025,deelnemers_slapers,,844,gevuld,19,Aantal gewezen deelnemers 844 814
190,Pensioenkring PepsiCo (Hnp),2025,deelnemers_pensioengerechtigd,,479,gevuld,19,Aantal pensioengerechtigden 479 472
190,Pensioenkring PepsiCo (Hnp),2025,deelnemers_totaal,,1789,gevuld,19,1.789 1.775
190,Pensioenkring PepsiCo (Hnp),2024,nominale_dekkingsgraad_pct,,114.4,gevuld,19,"Aanwezige dekkingsgraad (in %) 122,1% 114,4%"
190,Pensioenkring PepsiCo (Hnp),2024,reele_dekkingsgraad_pct,,84.5,gevuld,19,"Reële dekkingsgraad (in %) 82,5% 84,5%"
190,Pensioenkring PepsiCo (Hnp),2024,aum_euro_bn,0.309,0.300428,afwijking_2024,20,Totaal beleggingen 260.363 300.428 (x EUR 1.000)
190,Pensioenkring PepsiCo (Hnp),2024,deelnemers_actief,,489,gevuld,19,Aantal actieve deelnemers 466 489
190,Pensioenkring PepsiCo (Hnp),2024,deelnemers_slapers,,814,gevuld,19,Aantal gewezen deelnemers 844 814
190,Pensioenkring PepsiCo (Hnp),2024,deelnemers_pensioengerechtigd,,472,gevuld,19,Aantal pensioengerechtigden 479 472
190,Pensioenkring PepsiCo (Hnp),2024,deelnemers_totaal,,1775,gevuld,19,1.789 1.775
191,Pensioenkring Randstad (Hnp),2025,nominale_dekkingsgraad_pct,,113.0,gevuld,21,"Aanwezige dekkingsgraad (in %) 113,0% 106,0%"
191,Pensioenkring Randstad (Hnp),2025,reele_dekkingsgraad_pct,,78.7,gevuld,22,"Reële dekkingsgraad (in %) 78,7% 79,6%"
191,Pensioenkring Randstad (Hnp),2025,rente_afdekking_pct,101.2,99.7,ter_beoordeling,295,"De feitelĳke afdekking per ultimo 2025 bedroeg 99,7%"
191,Pensioenkring Randstad (Hnp),2025,aum_euro_bn,0.895,0.849658,ter_beoordeling,22,Totaal beleggingen 849.658 918.764 (x EUR 1.000)
191,Pensioenkring Randstad (Hnp),2025,deelnemers_slapers,,11751,gevuld,21,Gewezen deelnemers 11.751 12.008
191,Pensioenkring Randstad (Hnp),2025,deelnemers_pensioengerechtigd,,1489,gevuld,21,Pensioengerechtigden 1.489 1.315
191,Pensioenkring Randstad (Hnp),2025,deelnemers_totaal,,13355,gevuld,21,13.355 13.450
191,Pensioenkring Randstad (Hnp),2024,nominale_dekkingsgraad_pct,,106.0,gevuld,21,"Aanwezige dekkingsgraad (in %) 113,0% 106,0%"
191,Pensioenkring Randstad (Hnp),2024,reele_dekkingsgraad_pct,,79.6,gevuld,22,"Reële dekkingsgraad (in %) 78,7% 79,6%"
191,Pensioenkring Randstad (Hnp),2024,aum_euro_bn,1.012,0.918764,afwijking_2024,22,Totaal beleggingen 849.658 918.764 (x EUR 1.000)
191,Pensioenkring Randstad (Hnp),2024,deelnemers_slapers,,12008,gevuld,21,Gewezen deelnemers 11.751 12.008
191,Pensioenkring Randstad (Hnp),2024,deelnemers_pensioengerechtigd,,1315,gevuld,21,Pensioengerechtigden 1.489 1.315
191,Pensioenkring Randstad (Hnp),2024,deelnemers_totaal,,13450,gevuld,21,13.355 13.450
192,Pensioenkring Sweco (Hnp),2025,nominale_dekkingsgraad_pct,,120.6,gevuld,25,"Aanwezige dekkingsgraad (in %) 120,6% 112,6%"
192,Pensioenkring Sweco (Hnp),2025,reele_dekkingsgraad_pct,,86.6,gevuld,26,"Reële dekkingsgraad (in %) 86,6% 85,7%"
192,Pensioenkring Sweco (Hnp),2025,rente_afdekking_pct,100.6,99.8,ter_beoordeling,349,"De feitelĳke renteafdekking per ultimo 2025 bedroeg 99,8%, inclusief de indexatie van 0,60%"
192,Pensioenkring Sweco (Hnp),2025,aum_euro_bn,0.923,0.847521,ter_beoordeling,26,Totaal beleggingen 847.521 1.024.692 (x EUR 1.000)
192,Pensioenkring Sweco (Hnp),2025,deelnemers_actief,,1915,gevuld,25,Actieve deelnemers 1.915 1.630
192,Pensioenkring Sweco (Hnp),2025,deelnemers_slapers,,3851,gevuld,25,Gewezen deelnemers 3.851 3.778
192,Pensioenkring Sweco (Hnp),2025,deelnemers_pensioengerechtigd,,1904,gevuld,25,Pensioengerechtigden 1.904 1.870
192,Pensioenkring Sweco (Hnp),2025,deelnemers_totaal,,7670,gevuld,25,7.670 7.278
192,Pensioenkring Sweco (Hnp),2024,nominale_dekkingsgraad_pct,,112.6,gevuld,25,"Aanwezige dekkingsgraad (in %) 120,6% 112,6%"
192,Pensioenkring Sweco (Hnp),2024,reele_dekkingsgraad_pct,,85.7,gevuld,26,"Reële dekkingsgraad (in %) 86,6% 85,7%"
192,Pensioenkring Sweco (Hnp),2024,aum_euro_bn,0.992,1.024692,afwijking_2024,26,Totaal beleggingen 847.521 1.024.692 (x EUR 1.000)
192,Pensioenkring Sweco (Hnp),2024,deelnemers_actief,,1630,gevuld,25,Actieve deelnemers 1.915 1.630
192,Pensioenkring Sweco (Hnp),2024,deelnemers_slapers,,3778,gevuld,25,Gewezen deelnemers 3.851 3.778
192,Pensioenkring Sweco (Hnp),2024,deelnemers_pensioengerechtigd,,1870,gevuld,25,Pensioengerechtigden 1.904 1.870
192,Pensioenkring Sweco (Hnp),2024,deelnemers_totaal,,7278,gevuld,25,7.670 7.278
193,Kring Van Lanschot (HNPF),2025,beleidsdekkingsgraad_pct,,127.4,gevuld,27,"Beleidsdekkingsgraad (in %) 127,4%"
193,Kring Van Lanschot (HNPF),2025,nominale_dekkingsgraad_pct,,130.6,gevuld,27,"Aanwezige dekkingsgraad (in %) 130,6%"
193,Kring Van Lanschot (HNPF),2025,reele_dekkingsgraad_pct,,94.9,gevuld,27,"Reële dekkingsgraad (in %) 94,9%"
193,Kring Van Lanschot (HNPF),2025,vereiste_dekkingsgraad_pct,,113.7,gevuld,27,"Vereiste dekkingsgraad (in %) 113,7%"
193,Kring Van Lanschot (HNPF),2025,rente_afdekking_pct,,82.0,gevuld,376,"De feitelĳke renteafdekking per ultimo 2025 bedroeg 82,0%."
193,Kring Van Lanschot (HNPF),2025,aum_euro_bn,,0.900837,gevuld,28,Totaal beleggingen 900.837 (bedragen in duizenden euro's)
193,Kring Van Lanschot (HNPF),2025,deelnemers_actief,,38,gevuld,27,Aantal actieve deelnemers 38
193,Kring Van Lanschot (HNPF),2025,deelnemers_slapers,,3013,gevuld,27,Aantal gewezen deelnemers 3.013
193,Kring Van Lanschot (HNPF),2025,deelnemers_pensioengerechtigd,,1009,gevuld,27,Aantal pensioengerechtigden 1.009
193,Kring Van Lanschot (HNPF),2025,deelnemers_totaal,,4060,gevuld,27,Aantal deelnemers (totaal) 4.060
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,nominale_dekkingsgraad_pct,,139.0,gevuld,29,"Aanwezige dekkingsgraad (in %) 139,0%"
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,reele_dekkingsgraad_pct,,101.6,gevuld,29,"Reële dekkingsgraad (in %) 101,6%"
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,rente_afdekking_pct,84.4,88.8,ter_beoordeling,401,"De feitelĳke afdekking per ultimo 2025 bedroeg 88,8%. Die afwĳking valt iets buiten de toegestane bandbreedte"
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,aum_euro_bn,1.123,1.06182,ter_beoordeling,30,Totaal beleggingen 1.061.820 (x EUR 1.000)
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,deelnemers_actief,,750,gevuld,29,Aantal actieve deelnemers 750
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,deelnemers_slapers,,3326,gevuld,29,Aantal gewezen deelnemers 3.326
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,deelnemers_pensioengerechtigd,,3094,gevuld,29,Aantal pensioengerechtigden 3.094
194,Pensioenkring Wolters Kluwer NL (Hnp),2025,deelnemers_totaal,,7170,gevuld,29,7.170
195,Pensioenkring Xerox (Hnp),2025,beleggingsrendement_pct,-0.3,-0.5,vervangen,32,"Beleggingsrendement (in %) -0,50% 7,65%"
195,Pensioenkring Xerox (Hnp),2025,nominale_dekkingsgraad_pct,,123.5,gevuld,31,"Aanwezige dekkingsgraad (in %) 123,5% 116,2%"
195,Pensioenkring Xerox (Hnp),2025,reele_dekkingsgraad_pct,,92.5,gevuld,31,"Reële dekkingsgraad (in %) 92,5% 89,4%"
195,Pensioenkring Xerox (Hnp),2025,rente_afdekking_pct,85.7,83.0,ter_beoordeling,425,"De feitelĳke renteafdekking per ultimo 2025 bedroeg 83,0%"
195,Pensioenkring Xerox (Hnp),2025,aum_euro_bn,0.739,0.687713,ter_beoordeling,32,Totaal beleggingen 687.713 745.197 (x EUR 1.000)
195,Pensioenkring Xerox (Hnp),2025,deelnemers_actief,,21,gevuld,31,Aantal actieve deelnemers 21 23
195,Pensioenkring Xerox (Hnp),2025,deelnemers_slapers,,2056,gevuld,31,Aantal gewezen deelnemers 2.056 2.138
195,Pensioenkring Xerox (Hnp),2025,deelnemers_pensioengerechtigd,,2463,gevuld,31,Aantal pensioengerechtigden 2.463 2.451
195,Pensioenkring Xerox (Hnp),2025,deelnemers_totaal,,4540,gevuld,31,4.540 4.612
195,Pensioenkring Xerox (Hnp),2024,nominale_dekkingsgraad_pct,,116.2,gevuld,31,"Aanwezige dekkingsgraad (in %) 123,5% 116,2%"
195,Pensioenkring Xerox (Hnp),2024,reele_dekkingsgraad_pct,,89.4,gevuld,31,"Reële dekkingsgraad (in %) 92,5% 89,4%"
195,Pensioenkring Xerox (Hnp),2024,aum_euro_bn,0.779,0.745197,afwijking_2024,32,Totaal beleggingen 687.713 745.197 (x EUR 1.000)
195,Pensioenkring Xerox (Hnp),2024,deelnemers_actief,,23,gevuld,31,Aantal actieve deelnemers 21 23
195,Pensioenkring Xerox (Hnp),2024,deelnemers_slapers,,2138,gevuld,31,Aantal gewezen deelnemers 2.056 2.138
195,Pensioenkring Xerox (Hnp),2024,deelnemers_pensioengerechtigd,,2451,gevuld,31,Aantal pensioengerechtigden 2.463 2.451
195,Pensioenkring Xerox (Hnp),2024,deelnemers_totaal,,4612,gevuld,31,4.540 4.612
198,Rijn- en Binnenvaart,2025,beleggingsrendement_pct,,0.6,gevuld,8,"Rendement (inclusief rente-overlay) 0,6%"
198,Rijn- en Binnenvaart,2025,beleidsdekkingsgraad_pct,,142.8,gevuld,8,"Beleidsdekkingsgraad 142,8%"
198,Rijn- en Binnenvaart,2025,nominale_dekkingsgraad_pct,,155.6,gevuld,8,"Dekkingsgraad 155,6%"
198,Rijn- en Binnenvaart,2025,aum_euro_bn,,1.164727,gevuld,8,Pensioenvermogen 1.164.727 (in duizenden euro)
198,Rijn- en Binnenvaart,2025,deelnemers_actief,,172,gevuld,7,Deelnemers 2) 172
198,Rijn- en Binnenvaart,2025,deelnemers_slapers,,17121,gevuld,7,Gewezen deelnemers 3) 17.121
198,Rijn- en Binnenvaart,2025,deelnemers_pensioengerechtigd,,3806,gevuld,7,Pensioengerechtigden 3.806
198,Rijn- en Binnenvaart,2025,deelnemers_totaal,,21099,gevuld,7,Totaal aantal 21.099
198,Rijn- en Binnenvaart,2024,nominale_dekkingsgraad_pct,,133.3,gevuld,8,"Dekkingsgraad 155,6%"
207,Pensioenfonds British American Tobacco,2025,beleggingsrendement_pct,,-3.55,gevuld,5,"Rendement portefeuille in % -3,55% 2,53%"
207,Pensioenfonds British American Tobacco,2025,beleidsdekkingsgraad_pct,,110.9,gevuld,5,"Beleidsdekkingsgraad in % 110,9% 136,1%"
207,Pensioenfonds British American Tobacco,2025,nominale_dekkingsgraad_pct,,102.0,gevuld,5,"Actuele DNB dekkingsgraad in % 102,0% 129,8%"
207,Pensioenfonds British American Tobacco,2025,deelnemers_actief,,27,gevuld,5,Actieve deelnemers (incl. AO’ers) 27 28
207,Pensioenfonds British American Tobacco,2025,deelnemers_slapers,,836,gevuld,5,Gewezen deelnemers (‘slapers’) 836 886
207,Pensioenfonds British American Tobacco,2025,deelnemers_pensioengerechtigd,,1318,gevuld,5,Pensioengerechtigden 1.318 1.297
207,Pensioenfonds British American Tobacco,2025,deelnemers_totaal,,2181,gevuld,5,Totaal aantal verzekerden 2.181 2.211
207,Pensioenfonds British American Tobacco,2024,nominale_dekkingsgraad_pct,,129.8,gevuld,5,"Actuele DNB dekkingsgraad in % 102,0% 129,8%"
207,Pensioenfonds British American Tobacco,2024,reele_dekkingsgraad_pct,,104.7,gevuld,5,"Wettelijke reële dekkingsgraad in % n.v.t. 104,7%"
207,Pensioenfonds British American Tobacco,2024,vereiste_dekkingsgraad_pct,102.4,103.4,afwijking_2024,5,"Vereiste dekkingsgraad in % n.v.t. 103,4%"
207,Pensioenfonds British American Tobacco,2024,deelnemers_actief,,28,gevuld,5,Actieve deelnemers (incl. AO’ers) 27 28
207,Pensioenfonds British American Tobacco,2024,deelnemers_slapers,,886,gevuld,5,Gewezen deelnemers (‘slapers’) 836 886
207,Pensioenfonds British American Tobacco,2024,deelnemers_pensioengerechtigd,,1297,gevuld,5,Pensioengerechtigden 1.318 1.297
207,Pensioenfonds British American Tobacco,2024,deelnemers_totaal,,2211,gevuld,5,Totaal aantal verzekerden 2.181 2.211
209,Kring DC (Centraal Beheer),2025,beleggingsrendement_pct,,8.98,gevuld,84,"Beleggingsrendement 8,98% 17,03% (kop 2025 2024)"
209,Kring DC (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,101.9,gevuld,85,"Beleidsdekkingsgraad (december) 101,9% 101,8%"
209,Kring DC (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,101.9,gevuld,85,"Actuele dekkingsgraad ultimo 101,9% 101,8%"
209,Kring DC (Centraal Beheer),2025,aum_euro_bn,,1.314588,gevuld,85,Totaal belegd vermogen (x € 1.000) 1.314.588 1.036.244
209,Kring DC (Centraal Beheer),2025,deelnemers_actief,,24743,gevuld,84,Actieven en arbeidsongeschikten 24.743 26.071
209,Kring DC (Centraal Beheer),2025,deelnemers_slapers,,20876,gevuld,84,Gewezen deelnemers 20.876 17.222
209,Kring DC (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,1350,gevuld,84,Pensioengerechtigden 1.350 946
209,Kring DC (Centraal Beheer),2025,deelnemers_totaal,,46969,gevuld,84,Deelnemers 46.969 44.239
209,Kring DC (Centraal Beheer),2024,beleggingsrendement_pct,,17.03,gevuld,84,"Beleggingsrendement 8,98% 17,03% (kop 2025 2024)"
209,Kring DC (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,101.8,gevuld,85,"Beleidsdekkingsgraad (december) 101,9% 101,8%"
209,Kring DC (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,101.8,gevuld,85,"Actuele dekkingsgraad ultimo 101,9% 101,8%"
209,Kring DC (Centraal Beheer),2024,aum_euro_bn,,1.036244,gevuld,85,Totaal belegd vermogen (x € 1.000) 1.314.588 1.036.244
209,Kring DC (Centraal Beheer),2024,deelnemers_actief,,26071,gevuld,84,Actieven en arbeidsongeschikten 24.743 26.071
209,Kring DC (Centraal Beheer),2024,deelnemers_slapers,,17222,gevuld,84,Gewezen deelnemers 20.876 17.222
209,Kring DC (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,946,gevuld,84,Pensioengerechtigden 1.350 946
209,Kring DC (Centraal Beheer),2024,deelnemers_totaal,,44239,gevuld,84,Deelnemers 46.969 44.239
210,Kring DB Evenwicht (Centraal Beheer),2025,beleggingsrendement_pct,,2.79,gevuld,163,"Beleggingsrendement 2,79% 7,76% 7,76% (kop 2025 2024 ...)"
210,Kring DB Evenwicht (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,132.8,gevuld,168,"Beleidsdekkingsgraad 132,8% 125,6% (kop 31-12-2025 31-12-2024 ...)"
210,Kring DB Evenwicht (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,138.4,gevuld,168,"Actuele dekkingsgraad 138,4% 124,3%"
210,Kring DB Evenwicht (Centraal Beheer),2025,reele_dekkingsgraad_pct,,101.1,gevuld,168,"Reële dekkingsgraad 101,1% 96,1%"
210,Kring DB Evenwicht (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,114.3,gevuld,168,"Vereiste dekkingsgraad 114,3% 113,8%"
210,Kring DB Evenwicht (Centraal Beheer),2025,rente_afdekking_pct,,65.0,gevuld,175,Wĳ gebruiken in de Kring DB Evenwicht een strategie waarbĳ 65% van de rentegevoeligheid van de pensioenverplichtingen op basis van de marktrente wordt afgedekt.
210,Kring DB Evenwicht (Centraal Beheer),2025,aum_euro_bn,,0.423742,gevuld,164,Totaal belegd vermogen (Bedragen in € 1.000) 423.742 431.006
210,Kring DB Evenwicht (Centraal Beheer),2025,deelnemers_actief,,15,gevuld,162,Actieven en arbeidsongeschikten 15 18
210,Kring DB Evenwicht (Centraal Beheer),2025,deelnemers_slapers,,1182,gevuld,162,Gewezen deelnemers 1.182 1.241
210,Kring DB Evenwicht (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,1456,gevuld,162,Pensioengerechtigden 1.456 1.478
210,Kring DB Evenwicht (Centraal Beheer),2025,deelnemers_totaal,,2653,gevuld,162,Deelnemers 2.653 2.737
210,Kring DB Evenwicht (Centraal Beheer),2024,beleggingsrendement_pct,,7.76,gevuld,163,"Beleggingsrendement 2,79% 7,76% 7,76% (kop 2025 2024 ...)"
